month,equity_first,equity_last,monthly_return,monthly_return_pct,trade_count,win_count,gross_profit,gross_loss,profit_factor,win_rate,win_rate_pct,setup_group,group_name
2023-04,992416.39,989950.77,-0.0024844611846848164,-0.25%,1,0,0.0,-2465.61,0.0,0.0,0.00%,ALL,RR0.DCE
2023-05,989950.77,992752.77,0.0028304437805528604,0.28%,2,2,2802.0,0.0,inf,1.0,100.00%,ALL,RR0.DCE
2023-06,992752.77,992752.77,0.0,0.00%,0,0,0.0,0.0,,,,ALL,RR0.DCE
2023-07,992752.77,992752.77,0.0,0.00%,0,0,0.0,0.0,,,,ALL,RR0.DCE
2023-08,992752.77,993625.77,0.0008793730185210347,0.09%,1,1,1173.0,0.0,inf,1.0,100.00%,ALL,RR0.DCE
2023-09,993145.77,991456.34,-0.0017010896597787761,-0.17%,1,0,0.0,-2469.43,0.0,0.0,0.00%,ALL,RR0.DCE
2023-10,991456.34,991456.34,0.0,0.00%,0,0,0.0,0.0,,,,ALL,RR0.DCE
2023-11,991456.34,991456.34,0.0,0.00%,0,0,0.0,0.0,,,,ALL,RR0.DCE
2023-12,991456.34,991456.34,0.0,0.00%,0,0,0.0,0.0,,,,ALL,RR0.DCE
2019-11,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2019-12,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2020-01,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2020-02,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2020-03,1000000.0,997800.0,-0.0021999999999999797,-0.22%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2020-04,995051.79,995051.79,0.0,0.00%,1,0,0.0,-4948.21,0.0,0.0,0.00%,GOOD_SETUP,RR0.DCE
2020-05,995051.79,995051.79,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2020-06,995051.79,995051.79,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2020-07,995051.79,995051.79,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2020-08,995051.79,995051.79,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2020-09,995051.79,995051.79,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2020-10,995051.79,995051.79,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2020-11,995051.79,995051.79,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2020-12,995051.79,995051.79,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2021-01,995051.79,995051.79,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2021-02,995051.79,995051.79,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2021-03,995051.79,992566.39,-0.0024977594382298296,-0.25%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2021-04,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2021-05,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2021-06,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2021-07,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2021-08,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2021-09,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2021-10,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2021-11,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2021-12,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2022-01,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2022-02,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2022-03,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2022-04,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2022-05,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2022-06,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2022-07,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2022-08,992566.39,992416.39,-0.00015112339236067474,-0.02%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2022-09,992416.39,992416.39,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2022-10,992416.39,992416.39,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2022-11,992416.39,992416.39,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2022-12,992416.39,992416.39,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2023-01,992416.39,992416.39,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2023-02,992416.39,992416.39,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2023-03,992416.39,992416.39,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2023-04,992416.39,989950.77,-0.0024844611846848164,-0.25%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2023-05,989950.77,992752.77,0.0028304437805528604,0.28%,2,2,2802.0,0.0,inf,1.0,100.00%,GOOD_SETUP,RR0.DCE
2023-06,992752.77,992752.77,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2023-07,992752.77,992752.77,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2023-08,992752.77,993625.77,0.0008793730185210347,0.09%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2023-09,993145.77,991456.34,-0.0017010896597787761,-0.17%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2023-10,991456.34,991456.34,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2023-11,991456.34,991456.34,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2023-12,991456.34,991456.34,0.0,0.00%,0,0,0.0,0.0,,,,GOOD_SETUP,RR0.DCE
2019-11,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2019-12,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2020-01,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2020-02,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2020-03,1000000.0,997800.0,-0.0021999999999999797,-0.22%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2020-04,995051.79,995051.79,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2020-05,995051.79,995051.79,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2020-06,995051.79,995051.79,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2020-07,995051.79,995051.79,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2020-08,995051.79,995051.79,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2020-09,995051.79,995051.79,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2020-10,995051.79,995051.79,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2020-11,995051.79,995051.79,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2020-12,995051.79,995051.79,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2021-01,995051.79,995051.79,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2021-02,995051.79,995051.79,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2021-03,995051.79,992566.39,-0.0024977594382298296,-0.25%,1,0,0.0,-2485.4,0.0,0.0,0.00%,NORMAL_SETUP,RR0.DCE
2021-04,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2021-05,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2021-06,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2021-07,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2021-08,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2021-09,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2021-10,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2021-11,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2021-12,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2022-01,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2022-02,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2022-03,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2022-04,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2022-05,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2022-06,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2022-07,992566.39,992566.39,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2022-08,992566.39,992416.39,-0.00015112339236067474,-0.02%,1,0,0.0,-150.0,0.0,0.0,0.00%,NORMAL_SETUP,RR0.DCE
2022-09,992416.39,992416.39,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2022-10,992416.39,992416.39,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2022-11,992416.39,992416.39,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2022-12,992416.39,992416.39,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2023-01,992416.39,992416.39,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2023-02,992416.39,992416.39,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2023-03,992416.39,992416.39,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2023-04,992416.39,989950.77,-0.0024844611846848164,-0.25%,1,0,0.0,-2465.61,0.0,0.0,0.00%,NORMAL_SETUP,RR0.DCE
2023-05,989950.77,992752.77,0.0028304437805528604,0.28%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2023-06,992752.77,992752.77,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2023-07,992752.77,992752.77,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2023-08,992752.77,993625.77,0.0008793730185210347,0.09%,1,1,1173.0,0.0,inf,1.0,100.00%,NORMAL_SETUP,RR0.DCE
2023-09,993145.77,991456.34,-0.0017010896597787761,-0.17%,1,0,0.0,-2469.43,0.0,0.0,0.00%,NORMAL_SETUP,RR0.DCE
2023-10,991456.34,991456.34,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2023-11,991456.34,991456.34,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2023-12,991456.34,991456.34,0.0,0.00%,0,0,0.0,0.0,,,,NORMAL_SETUP,RR0.DCE
2014-04,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2014-05,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2014-06,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2014-07,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2014-08,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2014-09,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2014-10,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2014-11,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2014-12,1000000.0,1000000.0,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2015-01,1000000.0,1008133.38,0.008133380000000079,0.81%,2,1,10658.25,-2524.87,4.2213,0.5,50.00%,ALL,AU0.SHFE
2015-02,1008133.38,1008133.38,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2015-03,1008133.38,1008133.38,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2015-04,1008133.38,1008133.38,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2015-05,1008133.38,1008133.38,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2015-06,1008133.38,1008133.38,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2015-07,1008133.38,1008133.38,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2015-08,1008133.38,1008133.38,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2015-09,1008133.38,1008133.38,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2015-10,1008133.38,1009396.98,0.0012534055761550533,0.13%,1,1,1263.6,0.0,inf,1.0,100.00%,ALL,AU0.SHFE
2015-11,1009396.98,1009396.98,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2015-12,1009396.98,1009396.98,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2016-01,1009396.98,1009396.98,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2016-02,1009396.98,1009396.98,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2016-03,1009396.98,1010776.28,0.0013664594082696269,0.14%,1,1,1379.3,0.0,inf,1.0,100.00%,ALL,AU0.SHFE
2016-04,1010776.28,1008251.34,-0.0024980206302427366,-0.25%,1,0,0.0,-2524.94,0.0,0.0,0.00%,ALL,AU0.SHFE
2016-05,1008251.34,1008251.34,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2016-06,1008251.34,1002212.71,-0.005989210983840643,-0.60%,1,0,0.0,-5039.04,0.0,0.0,0.00%,ALL,AU0.SHFE
2016-07,1004188.11,1001346.17,-0.002830087283148486,-0.28%,2,1,3165.4,-5031.53,0.6291,0.5,50.00%,ALL,AU0.SHFE
2016-08,1001346.17,1001346.17,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2016-09,1001346.17,1001346.17,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2016-10,1001346.17,1001346.17,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2016-11,1001346.17,1001346.17,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2016-12,1001346.17,1001346.17,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2017-01,1001346.17,1001346.17,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2017-02,1001346.17,1000109.17,-0.0012353370263552543,-0.12%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2017-03,997573.32,996342.95,-0.0012333629772697252,-0.12%,1,0,0.0,-5003.22,0.0,0.0,0.00%,ALL,AU0.SHFE
2017-04,996342.95,995748.2,-0.0005969330138784201,-0.06%,1,0,0.0,-594.75,0.0,0.0,0.00%,ALL,AU0.SHFE
2017-05,995748.2,995748.2,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2017-06,995748.2,995748.2,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2017-07,995748.2,995748.2,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2017-08,995748.2,993260.12,-0.002498703989623041,-0.25%,1,0,0.0,-2488.08,0.0,0.0,0.00%,ALL,AU0.SHFE
2017-09,993260.12,993260.12,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2017-10,993260.12,993260.12,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2017-11,993260.12,993260.12,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2017-12,993260.12,993260.12,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2018-01,993260.12,990777.29,-0.0024996775265677673,-0.25%,1,0,0.0,-2482.82,0.0,0.0,0.00%,ALL,AU0.SHFE
2018-02,990777.29,990777.29,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2018-03,990777.29,990777.29,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2018-04,990777.29,990777.29,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2018-05,990777.29,990777.29,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2018-06,990777.29,990777.29,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2018-07,990777.29,990777.29,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2018-08,990777.29,990777.29,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2018-09,990777.29,990777.29,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2018-10,990777.29,992078.09,0.0013129085750440694,0.13%,1,1,1300.8,0.0,inf,1.0,100.00%,ALL,AU0.SHFE
2018-11,992078.09,992078.09,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2018-12,992078.09,987117.94,-0.004999757629966406,-0.50%,1,0,0.0,-4960.16,0.0,0.0,0.00%,ALL,AU0.SHFE
2019-01,987117.94,987175.49,5.830103746262694e-05,0.01%,1,1,57.55,0.0,inf,1.0,100.00%,ALL,AU0.SHFE
2019-02,987175.49,987175.49,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2019-03,987175.49,987175.49,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2019-04,987175.49,987175.49,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2019-05,987175.49,987175.49,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2019-06,987175.49,986248.59,-0.0009389414641970406,-0.09%,4,2,7458.9,-8385.8,0.8895,0.5,50.00%,ALL,AU0.SHFE
2019-07,986248.59,986248.59,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2019-08,986248.59,985859.37,-0.00039464695204272093,-0.04%,3,2,2074.0,-2463.22,0.842,0.6666666666666666,66.67%,ALL,AU0.SHFE
2019-09,985859.37,985859.37,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2019-10,985859.37,985859.37,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2019-11,985859.37,985859.37,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2019-12,985859.37,985859.37,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2020-01,985859.37,985859.37,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2020-02,985859.37,985859.37,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2020-03,985859.37,985859.37,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2020-04,985859.37,985859.37,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2020-05,985859.37,1005596.57,0.020020299649837536,2.00%,1,1,19737.2,0.0,inf,1.0,100.00%,ALL,AU0.SHFE
2020-06,1005596.57,1005596.57,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2020-07,1005596.57,1009877.55,0.004257154536634999,0.43%,1,1,4280.98,0.0,inf,1.0,100.00%,ALL,AU0.SHFE
2020-08,1009877.55,1011130.23,0.001240427614219053,0.12%,1,1,1252.68,0.0,inf,1.0,100.00%,ALL,AU0.SHFE
2020-09,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2020-10,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2020-11,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2020-12,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2021-01,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2021-02,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2021-03,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2021-04,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2021-05,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2021-06,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2021-07,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2021-08,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2021-09,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
2021-10,1011130.23,1011130.23,0.0,0.00%,0,0,0.0,0.0,,,,ALL,AU0.SHFE
