contract_code,exchange_trade_date,pre_settlement,settlement,limit_rate,limit_up,limit_down,limit_rounding_rule,source,source_url_or_file,known_at,fee_margin_schedule_id,settlement_known_at
CU2407.SHF,2024-05-17,82330.0,83290.0,0.0699999999999999,88090.0,76560.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240517.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240516.dat,2024-05-16T21:00:00+08:00,SHFE-CU2407-20240517,2024-05-17T15:30:00+08:00
CU2407.SHF,2024-05-20,83290.0,86740.0,0.0699999999999999,89120.0,77450.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240520.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240517.dat,2024-05-20T09:00:00+08:00,SHFE-CU2407-20240520,2024-05-20T15:30:00+08:00
CU2407.SHF,2024-05-21,86740.0,87150.0,0.0699999999999999,92810.0,80660.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240521.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240520.dat,2024-05-20T21:00:00+08:00,SHFE-CU2407-20240521,2024-05-21T15:30:00+08:00
CU2407.SHF,2024-05-22,87150.0,86680.0,0.0699999999999999,93250.0,81040.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240522.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240521.dat,2024-05-21T21:00:00+08:00,SHFE-CU2407-20240522,2024-05-22T15:30:00+08:00
CU2407.SHF,2024-05-23,86680.0,83950.0,0.0699999999999999,92740.0,80610.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240523.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240522.dat,2024-05-22T21:00:00+08:00,SHFE-CU2407-20240523,2024-05-23T15:30:00+08:00
CU2407.SHF,2024-05-24,83950.0,83860.0,0.0699999999999999,89820.0,78070.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240524.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240523.dat,2024-05-23T21:00:00+08:00,SHFE-CU2407-20240524,2024-05-24T15:30:00+08:00
CU2407.SHF,2024-05-27,83860.0,83820.0,0.0699999999999999,89730.0,77980.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240527.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240524.dat,2024-05-27T09:00:00+08:00,SHFE-CU2407-20240527,2024-05-27T15:30:00+08:00
CU2407.SHF,2024-05-28,83820.0,84750.0,0.0699999999999999,89680.0,77950.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240528.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240527.dat,2024-05-27T21:00:00+08:00,SHFE-CU2407-20240528,2024-05-28T15:30:00+08:00
CU2407.SHF,2024-05-29,84750.0,84910.0,0.0699999999999999,90680.0,78810.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240529.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240528.dat,2024-05-28T21:00:00+08:00,SHFE-CU2407-20240529,2024-05-29T15:30:00+08:00
CU2407.SHF,2024-05-30,84910.0,83820.0,0.0699999999999999,90850.0,78960.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240530.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240529.dat,2024-05-29T21:00:00+08:00,SHFE-CU2407-20240530,2024-05-30T15:30:00+08:00
CU2407.SHF,2024-05-31,83820.0,82220.0,0.0699999999999999,89680.0,77950.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240531.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240530.dat,2024-05-30T21:00:00+08:00,SHFE-CU2407-20240531,2024-05-31T15:30:00+08:00
CU2407.SHF,2024-06-03,82220.0,81730.0,0.08,88790.0,75640.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240603.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240531.dat,2024-06-03T09:00:00+08:00,SHFE-CU2407-20240603,2024-06-03T15:30:00+08:00
CU2407.SHF,2024-06-04,81730.0,82060.0,0.08,88260.0,75190.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240604.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240603.dat,2024-06-03T21:00:00+08:00,SHFE-CU2407-20240604,2024-06-04T15:30:00+08:00
CU2407.SHF,2024-06-05,82060.0,80560.0,0.08,88620.0,75490.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240605.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240604.dat,2024-06-04T21:00:00+08:00,SHFE-CU2407-20240605,2024-06-05T15:30:00+08:00
CU2407.SHF,2024-06-06,80560.0,80920.0,0.08,87000.0,74110.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240606.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240605.dat,2024-06-05T21:00:00+08:00,SHFE-CU2407-20240606,2024-06-06T15:30:00+08:00
CU2407.SHF,2024-06-07,80920.0,81750.0,0.08,87390.0,74440.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240607.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240606.dat,2024-06-06T21:00:00+08:00,SHFE-CU2407-20240607,2024-06-07T15:30:00+08:00
CU2407.SHF,2024-06-11,81750.0,80090.0,0.08,88290.0,75210.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240611.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240607.dat,2024-06-11T09:00:00+08:00,SHFE-CU2407-20240611,2024-06-11T15:30:00+08:00
CU2407.SHF,2024-06-12,80090.0,79690.0,0.08,86490.0,73680.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240612.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240611.dat,2024-06-11T21:00:00+08:00,SHFE-CU2407-20240612,2024-06-12T15:30:00+08:00
CU2407.SHF,2024-06-13,79690.0,80030.0,0.08,86060.0,73310.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240613.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240612.dat,2024-06-12T21:00:00+08:00,SHFE-CU2407-20240613,2024-06-13T15:30:00+08:00
CU2407.SHF,2024-06-14,80030.0,79680.0,0.08,86430.0,73620.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240614.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240613.dat,2024-06-13T21:00:00+08:00,SHFE-CU2407-20240614,2024-06-14T15:30:00+08:00
CU2407.SHF,2024-06-17,79680.0,78880.0,0.08,86050.0,73300.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240617.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240614.dat,2024-06-17T09:00:00+08:00,SHFE-CU2407-20240617,2024-06-17T15:30:00+08:00
CU2407.SHF,2024-06-18,78880.0,78550.0,0.08,85190.0,72560.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240618.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240617.dat,2024-06-17T21:00:00+08:00,SHFE-CU2407-20240618,2024-06-18T15:30:00+08:00
CU2407.SHF,2024-06-19,78550.0,78470.0,0.08,84830.0,72260.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240619.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240618.dat,2024-06-18T21:00:00+08:00,SHFE-CU2407-20240619,2024-06-19T15:30:00+08:00
CU2407.SHF,2024-06-20,78470.0,79490.0,0.08,84740.0,72190.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240620.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240619.dat,2024-06-19T21:00:00+08:00,SHFE-CU2407-20240620,2024-06-20T15:30:00+08:00
CU2407.SHF,2024-06-21,79490.0,79710.0,0.08,85840.0,73130.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240621.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240620.dat,2024-06-20T21:00:00+08:00,SHFE-CU2407-20240621,2024-06-21T15:30:00+08:00
CU2408.SHF,2024-06-21,79660.0,79970.0,0.0699999999999999,85230.0,74080.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240621.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240620.dat,2024-06-20T21:00:00+08:00,SHFE-CU2408-20240621,2024-06-21T15:30:00+08:00
CU2408.SHF,2024-06-24,79970.0,78770.0,0.0699999999999999,85560.0,74370.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240624.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240621.dat,2024-06-24T09:00:00+08:00,SHFE-CU2408-20240624,2024-06-24T15:30:00+08:00
CU2408.SHF,2024-06-25,78770.0,78820.0,0.0699999999999999,84280.0,73250.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240625.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240624.dat,2024-06-24T21:00:00+08:00,SHFE-CU2408-20240625,2024-06-25T15:30:00+08:00
CU2408.SHF,2024-06-26,78820.0,78020.0,0.0699999999999999,84330.0,73300.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240626.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240625.dat,2024-06-25T21:00:00+08:00,SHFE-CU2408-20240626,2024-06-26T15:30:00+08:00
CU2408.SHF,2024-06-27,78020.0,77910.0,0.0699999999999999,83480.0,72550.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240627.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240626.dat,2024-06-26T21:00:00+08:00,SHFE-CU2408-20240627,2024-06-27T15:30:00+08:00
CU2408.SHF,2024-06-28,77910.0,78100.0,0.0699999999999999,83360.0,72450.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240628.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240627.dat,2024-06-27T21:00:00+08:00,SHFE-CU2408-20240628,2024-06-28T15:30:00+08:00
CU2408.SHF,2024-07-01,78100.0,78370.0,0.08,84340.0,71850.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240701.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240628.dat,2024-07-01T09:00:00+08:00,SHFE-CU2408-20240701,2024-07-01T15:30:00+08:00
CU2408.SHF,2024-07-02,78370.0,78720.0,0.08,84630.0,72100.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240702.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240701.dat,2024-07-01T21:00:00+08:00,SHFE-CU2408-20240702,2024-07-02T15:30:00+08:00
CU2408.SHF,2024-07-03,78720.0,79090.0,0.08,85010.0,72420.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240703.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240702.dat,2024-07-02T21:00:00+08:00,SHFE-CU2408-20240703,2024-07-03T15:30:00+08:00
CU2408.SHF,2024-07-04,79090.0,80080.0,0.08,85410.0,72760.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240704.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240703.dat,2024-07-03T21:00:00+08:00,SHFE-CU2408-20240704,2024-07-04T15:30:00+08:00
CU2408.SHF,2024-07-05,80080.0,80170.0,0.08,86480.0,73670.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240705.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240704.dat,2024-07-04T21:00:00+08:00,SHFE-CU2408-20240705,2024-07-05T15:30:00+08:00
CU2408.SHF,2024-07-08,80170.0,80360.0,0.08,86580.0,73750.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240708.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240705.dat,2024-07-08T09:00:00+08:00,SHFE-CU2408-20240708,2024-07-08T15:30:00+08:00
CU2408.SHF,2024-07-09,80360.0,80340.0,0.08,86780.0,73930.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240709.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240708.dat,2024-07-08T21:00:00+08:00,SHFE-CU2408-20240709,2024-07-09T15:30:00+08:00
CU2408.SHF,2024-07-10,80340.0,79870.0,0.08,86760.0,73910.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240710.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240709.dat,2024-07-09T21:00:00+08:00,SHFE-CU2408-20240710,2024-07-10T15:30:00+08:00
CU2408.SHF,2024-07-11,79870.0,80010.0,0.08,86250.0,73480.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240711.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240710.dat,2024-07-10T21:00:00+08:00,SHFE-CU2408-20240711,2024-07-11T15:30:00+08:00
CU2408.SHF,2024-07-12,80010.0,79210.0,0.08,86410.0,73600.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240712.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240711.dat,2024-07-11T21:00:00+08:00,SHFE-CU2408-20240712,2024-07-12T15:30:00+08:00
CU2408.SHF,2024-07-15,79210.0,79650.0,0.08,85540.0,72870.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240715.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240712.dat,2024-07-15T09:00:00+08:00,SHFE-CU2408-20240715,2024-07-15T15:30:00+08:00
CU2408.SHF,2024-07-16,79650.0,79360.0,0.08,86020.0,73270.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240716.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240715.dat,2024-07-15T21:00:00+08:00,SHFE-CU2408-20240716,2024-07-16T15:30:00+08:00
CU2408.SHF,2024-07-17,79360.0,78590.0,0.08,85700.0,73010.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240717.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240716.dat,2024-07-16T21:00:00+08:00,SHFE-CU2408-20240717,2024-07-17T15:30:00+08:00
CU2408.SHF,2024-07-18,78590.0,78180.0,0.08,84870.0,72300.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240718.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240717.dat,2024-07-17T21:00:00+08:00,SHFE-CU2408-20240718,2024-07-18T15:30:00+08:00
CU2408.SHF,2024-07-19,78180.0,76780.0,0.08,84430.0,71920.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240719.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240718.dat,2024-07-18T21:00:00+08:00,SHFE-CU2408-20240719,2024-07-19T15:30:00+08:00
CU2408.SHF,2024-07-22,76780.0,76120.0,0.08,82920.0,70630.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240722.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240719.dat,2024-07-22T09:00:00+08:00,SHFE-CU2408-20240722,2024-07-22T15:30:00+08:00
CU2409.SHF,2024-07-22,76930.0,76220.0,0.0699999999999999,82310.0,71540.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240722.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240719.dat,2024-07-22T09:00:00+08:00,SHFE-CU2409-20240722,2024-07-22T15:30:00+08:00
CU2409.SHF,2024-07-23,76220.0,75320.0,0.0699999999999999,81550.0,70880.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240723.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240722.dat,2024-07-22T21:00:00+08:00,SHFE-CU2409-20240723,2024-07-23T15:30:00+08:00
CU2409.SHF,2024-07-24,75320.0,74840.0,0.0699999999999999,80590.0,70040.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240724.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240723.dat,2024-07-23T21:00:00+08:00,SHFE-CU2409-20240724,2024-07-24T15:30:00+08:00
CU2409.SHF,2024-07-25,74840.0,73720.0,0.0699999999999999,80070.0,69600.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240725.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240724.dat,2024-07-24T21:00:00+08:00,SHFE-CU2409-20240725,2024-07-25T15:30:00+08:00
CU2409.SHF,2024-07-26,73720.0,74100.0,0.0699999999999999,78880.0,68550.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240726.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240725.dat,2024-07-25T21:00:00+08:00,SHFE-CU2409-20240726,2024-07-26T15:30:00+08:00
CU2409.SHF,2024-07-29,74100.0,74350.0,0.0699999999999999,79280.0,68910.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240729.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240726.dat,2024-07-29T09:00:00+08:00,SHFE-CU2409-20240729,2024-07-29T15:30:00+08:00
CU2409.SHF,2024-07-30,74350.0,73480.0,0.0699999999999999,79550.0,69140.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240730.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240729.dat,2024-07-29T21:00:00+08:00,SHFE-CU2409-20240730,2024-07-30T15:30:00+08:00
CU2409.SHF,2024-07-31,73480.0,73600.0,0.0699999999999999,78620.0,68330.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240731.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240730.dat,2024-07-30T21:00:00+08:00,SHFE-CU2409-20240731,2024-07-31T15:30:00+08:00
CU2409.SHF,2024-08-01,73600.0,74950.0,0.08,79480.0,67710.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240801.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240731.dat,2024-07-31T21:00:00+08:00,SHFE-CU2409-20240801,2024-08-01T15:30:00+08:00
CU2409.SHF,2024-08-02,74950.0,73940.0,0.08,80940.0,68950.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240802.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240801.dat,2024-08-01T21:00:00+08:00,SHFE-CU2409-20240802,2024-08-02T15:30:00+08:00
CU2409.SHF,2024-08-05,73940.0,73060.0,0.08,79850.0,68020.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240805.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240802.dat,2024-08-05T09:00:00+08:00,SHFE-CU2409-20240805,2024-08-05T15:30:00+08:00
CU2409.SHF,2024-08-06,73060.0,71170.0,0.08,78900.0,67210.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240806.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240805.dat,2024-08-05T21:00:00+08:00,SHFE-CU2409-20240806,2024-08-06T15:30:00+08:00
CU2409.SHF,2024-08-07,71170.0,71490.0,0.08,76860.0,65470.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240807.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240806.dat,2024-08-06T21:00:00+08:00,SHFE-CU2409-20240807,2024-08-07T15:30:00+08:00
CU2409.SHF,2024-08-08,71490.0,70940.0,0.08,77200.0,65770.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240808.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240807.dat,2024-08-07T21:00:00+08:00,SHFE-CU2409-20240808,2024-08-08T15:30:00+08:00
CU2409.SHF,2024-08-09,70940.0,71420.0,0.08,76610.0,65260.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240809.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240808.dat,2024-08-08T21:00:00+08:00,SHFE-CU2409-20240809,2024-08-09T15:30:00+08:00
CU2409.SHF,2024-08-12,71420.0,71680.0,0.08,77130.0,65700.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240812.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240809.dat,2024-08-12T09:00:00+08:00,SHFE-CU2409-20240812,2024-08-12T15:30:00+08:00
CU2409.SHF,2024-08-13,71680.0,72540.0,0.08,77410.0,65940.0,SHFE_FLOOR_TICK_SPEC_MARGIN_MINUS_2PP,SHFE_KX_JS_RULE_DERIVED,https://www.shfe.com.cn/data/tradedata/future/dailydata/kx20240813.dat|https://www.shfe.com.cn/data/tradedata/future/dailydata/js20240812.dat,2024-08-12T21:00:00+08:00,SHFE-CU2409-20240813,2024-08-13T15:30:00+08:00
